title="Wall Aircoef Data of PHengLEI"
variables="x", "y", "z", "cp", "cf", "yplus", "Q_NonDim", "Q_Dim(kW/m2)", "pw(Pa)"
zone T = "Zone_2_wall"
N = 144
E = 143
f = FEPOINT
ET = quadrilateral
1.3626739383e-01    4.4185589999e-02    0.0000000000e+00    -1.1696528110e+00   4.7245293244e-03    5.2773361109e-01    0.0000000000e+00    0.0000000000e+00    2.1830358640e+04    
1.4363320172e-01    4.5205108821e-02    0.0000000000e+00    -1.1750827330e+00   4.7135868573e-03    5.2639304238e-01    0.0000000000e+00    0.0000000000e+00    2.1751914194e+04    
1.5122550726e-01    4.6196319163e-02    0.0000000000e+00    -1.1807693253e+00   4.6915896985e-03    5.2488430276e-01    0.0000000000e+00    0.0000000000e+00    2.1669761710e+04    
1.5904650092e-01    4.7162979841e-02    0.0000000000e+00    -1.1812678390e+00   4.6448194473e-03    5.2289226658e-01    0.0000000000e+00    0.0000000000e+00    2.1662559832e+04    
1.6709449887e-01    4.8116270453e-02    0.0000000000e+00    -1.1790165702e+00   4.5863019338e-03    5.2043424861e-01    0.0000000000e+00    0.0000000000e+00    2.1695083235e+04    
1.7537030578e-01    4.9056578428e-02    0.0000000000e+00    -1.1765567406e+00   4.5416151110e-03    5.1872147371e-01    0.0000000000e+00    0.0000000000e+00    2.1730619651e+04    
1.8387320638e-01    4.9985390157e-02    0.0000000000e+00    -1.1737309310e+00   4.5035818666e-03    5.1737059122e-01    0.0000000000e+00    0.0000000000e+00    2.1771443270e+04    
1.9260300696e-01    5.0904721022e-02    0.0000000000e+00    -1.1713277693e+00   4.4734459047e-03    5.1626919452e-01    0.0000000000e+00    0.0000000000e+00    2.1806161022e+04    
2.0155860484e-01    5.1811449230e-02    0.0000000000e+00    -1.1695242414e+00   4.4448210627e-03    5.1513176776e-01    0.0000000000e+00    0.0000000000e+00    2.1832216045e+04    
2.1073859930e-01    5.2704360336e-02    0.0000000000e+00    -1.1677916860e+00   4.4115148949e-03    5.1381747196e-01    0.0000000000e+00    0.0000000000e+00    2.1857245751e+04    
2.2014109790e-01    5.3582120687e-02    0.0000000000e+00    -1.1655992727e+00   4.3989846787e-03    5.1363031385e-01    0.0000000000e+00    0.0000000000e+00    2.1888918884e+04    
2.2976310551e-01    5.4446209222e-02    0.0000000000e+00    -1.1649348391e+00   4.4097786459e-03    5.1400563653e-01    0.0000000000e+00    0.0000000000e+00    2.1898517757e+04    
2.3960199952e-01    5.5289030075e-02    0.0000000000e+00    -1.1713407492e+00   4.4137971680e-03    5.1298069776e-01    0.0000000000e+00    0.0000000000e+00    2.1805973506e+04    
2.4965590239e-01    5.6081119925e-02    0.0000000000e+00    -1.1803924310e+00   4.4161299837e-03    5.1188495751e-01    0.0000000000e+00    0.0000000000e+00    2.1675206589e+04    
2.5992009044e-01    5.6830059737e-02    0.0000000000e+00    -1.1886182874e+00   4.4186049389e-03    5.1098472115e-01    0.0000000000e+00    0.0000000000e+00    2.1556370122e+04    
2.7038869262e-01    5.7527970523e-02    0.0000000000e+00    -1.1967752910e+00   4.4059896864e-03    5.0940611097e-01    0.0000000000e+00    0.0000000000e+00    2.1438528352e+04    
2.8105619550e-01    5.8180879802e-02    0.0000000000e+00    -1.2010342820e+00   4.3745512884e-03    5.0742155178e-01    0.0000000000e+00    0.0000000000e+00    2.1376999993e+04    
2.9191461205e-01    5.8799281716e-02    0.0000000000e+00    -1.2024607692e+00   4.3426423948e-03    5.0559068954e-01    0.0000000000e+00    0.0000000000e+00    2.1356391962e+04    
3.0295699835e-01    5.9385649860e-02    0.0000000000e+00    -1.2039716331e+00   4.3155328560e-03    5.0390190090e-01    0.0000000000e+00    0.0000000000e+00    2.1334564968e+04    
